	Chromosome	Start	Strand	Gene	Transcript_type
26218	chr3R	24276639	1	Orct	protein_coding
26219	chr3R	24276260	1	Orct	protein_coding
26220	chr2L	19083322	-1	Lim3	protein_coding
26221	chr2L	19082221	-1	Lim3	protein_coding
26222	chr2L	19106275	-1	Lim3	protein_coding
26223	chr2L	19108427	-1	Lim3	protein_coding
26224	chr2L	19108111	-1	Lim3	protein_coding
26225	chr2L	19107785	-1	Lim3	protein_coding
26226	chr2L	5802220	1	CG7239	protein_coding
26227	chr2L	15285000	1	CG15263	protein_coding
26229	chr3R	11949129	-1	Cad87A	protein_coding
26230	chr3L	9371238	-1	Fdx1	protein_coding
26231	chr3L	9371058	-1	Fdx1	protein_coding
26235	chrX	18653091	-1	Ing3	protein_coding
26236	chrX	1928172	1	CG11596	protein_coding
26237	chrX	1927683	1	CG11596	protein_coding
26238	chrX	1928344	1	CG11596	protein_coding
26239	chr3L	15657628	1	Eig71Eg	protein_coding
26242	chr3R	19403153	-1	Ino80	protein_coding
26243	chr3R	21237177	-1	e	protein_coding
26245	chr2R	23850301	-1	eIF6	protein_coding
26248	chr3R	15935119	1	Sap47	protein_coding
26249	chr3R	15935100	1	Sap47	protein_coding
26250	chr2R	10310113	1	CG12909	protein_coding
26251	chr2L	10901785	-1	CG14070	protein_coding
26253	chr3L	12778716	-1	CG32106	protein_coding
26256	chr3R	19928644	-1	CG4459	protein_coding
26257	chr2R	6662270	1	Adf1	protein_coding
26258	chr2R	6662265	1	Adf1	protein_coding
26259	chr2R	24026546	1	EbpIII	protein_coding
26260	chr2R	24026683	1	EbpIII	protein_coding
26261	chr2R	24026172	1	EbpIII	protein_coding
26262	chrX	17698730	-1	chas	protein_coding
26263	chrX	17682922	-1	chas	protein_coding
26264	chrX	17694387	-1	chas	protein_coding
26265	chr3L	500965	1	CG34268	protein_coding
26266	chr3R	24367220	-1	CG42811	protein_coding
26267	chrX	16853236	-1	CG13003	protein_coding
26268	chrX	16876544	-1	CG13003	protein_coding
26269	chrX	16874832	-1	CG13003	protein_coding
26270	chr2L	10743935	-1	CG6729	protein_coding
26272	chrX	10745434	1	ras	protein_coding
26273	chrX	10744502	1	ras	protein_coding
26276	chr2R	8365345	-1	swif	protein_coding
26277	chr2R	8364388	-1	swif	protein_coding
26279	chr3L	16385957	-1	Agpat3	protein_coding
26280	chr3L	16384479	-1	Agpat3	protein_coding
26281	chr3L	16382932	-1	Agpat3	protein_coding
26282	chr3L	16385809	-1	Agpat3	protein_coding
26283	chr3L	16384371	-1	Agpat3	protein_coding
26287	chr2R	13214111	-1	AQP	protein_coding
26288	chr2R	13214496	-1	AQP	protein_coding
26291	chr3R	11869460	-1	CG6959	protein_coding
26294	chrX	625203	-1	CG13364	protein_coding
26295	chr3L	9899241	1	nudE	protein_coding
26298	chr3R	27520866	1	CG12885	protein_coding
26299	chr3R	27530313	1	CG12885	protein_coding
26300	chr3L	11973790	-1	CG42397	protein_coding
26302	chr2R	12946347	-1	Mdr49	protein_coding
26303	chr2R	12944388	-1	Mdr49	protein_coding
26306	chr3L	648774	1	Gale	protein_coding
26307	chr3L	648555	1	Gale	protein_coding
26308	chr3R	8984928	1	CG11970	protein_coding
26309	chr3R	8984718	1	CG11970	protein_coding
26311	chr2R	17956570	-1	PpY-55A	protein_coding
26313	chr2L	2036041	-1	CG42296	protein_coding
26318	chr3R	30388830	1	Fer2LCH	protein_coding
26319	chr3R	30387804	1	Fer2LCH	protein_coding
26320	chr3R	30389139	1	Fer2LCH	protein_coding
26321	chr3R	30388276	1	Fer2LCH	protein_coding
26322	chr3R	31592932	1	CG1774	protein_coding
26323	chr3R	31592803	1	CG1774	protein_coding
26324	chr3L	7066314	1	CG14823	protein_coding
26325	chr2L	11123777	1	Nup160	protein_coding
26326	chr3R	12365735	-1	GstD10	protein_coding
26327	chr2L	7800147	1	r2d2	protein_coding
26328	chr2L	7800382	1	r2d2	protein_coding
26333	chr2L	8126890	-1	CG12375	protein_coding
26334	chr2R	23058248	1	CG44253	protein_coding
26337	chr2L	7252982	-1	CG13786	protein_coding
26340	chr3R	7249795	1	CG10050	protein_coding
26341	chr2L	20760300	1	dia	protein_coding
26342	chr2L	20758144	1	dia	protein_coding
26345	chr3R	27239163	1	DNApol-alpha73	protein_coding
26346	chr2R	25061964	1	gsb	protein_coding
26347	chr3L	4173884	1	CG18675	protein_coding
26348	chrX	9160052	-1	CG9034	protein_coding
26349	chrX	9159957	-1	CG9034	protein_coding
26350	chr3R	28811337	-1	wdn	protein_coding
26351	chr2L	21469368	-1	His4:CG33895	protein_coding
26353	chr2L	10362989	1	pim	protein_coding
26354	chr3L	1647869	1	Bro	protein_coding
26357	chr2L	1502904	-1	CG7420	protein_coding
26359	chrX	6040005	1	CG5937	protein_coding
26360	chrX	6040317	1	CG5937	protein_coding
26361	chr2L	8529141	1	CG17834	protein_coding
26362	chr2L	8535786	1	CG17834	protein_coding
26363	chr3R	5635624	-1	CG31546	protein_coding
26364	chr2L	11004820	1	Nup154	protein_coding
26371	chrX	15976868	1	CG42766	protein_coding
26377	chr3L	17758112	1	CG32182	protein_coding
26378	chr2L	8515096	1	PIG-U	protein_coding
26379	chr2R	8261463	-1	CG2291	protein_coding
26381	chr3R	27019751	-1	CG17191	protein_coding
26382	chr3R	15350995	-1	Trs33	protein_coding
26384	chr3R	17054897	1	Dad	protein_coding
26385	chr3R	17054007	1	Dad	protein_coding
26387	chr2R	16766000	-1	CG42392	protein_coding
26388	chrX	13703537	1	Nna1	protein_coding
26389	chrX	13700266	1	Nna1	protein_coding
26390	chrX	13692292	1	Nna1	protein_coding
26391	chrX	13696662	1	Nna1	protein_coding
26392	chrX	13705721	1	Nna1	protein_coding
26393	chrX	19735570	1	CG14234	protein_coding
26394	chr2R	13235046	-1	Qsox1	protein_coding
26395	chr2R	13235296	-1	Qsox1	protein_coding
26396	chr3R	7369305	-1	MstProx	protein_coding
26398	chr2L	13232039	1	Prosalpha6T	protein_coding
26401	chr2L	3701826	1	CG43145	protein_coding
26402	chr3R	16339575	-1	Sulf1	protein_coding
26403	chr3R	16338543	-1	Sulf1	protein_coding
26407	chr2L	4641296	1	BG642163	protein_coding
26410	chr3L	6076722	1	ssp6	protein_coding
26411	chr2R	21866859	-1	comr	protein_coding
26412	chr3R	25240180	1	to	protein_coding
26414	chr3L	11691399	-1	Pldn	protein_coding
26415	chr2L	2252341	-1	CG17239	protein_coding
26417	chr2L	6323767	1	PDZ-GEF	protein_coding
26419	chr3L	22548437	1	CG11404	protein_coding
26422	chr2L	1177690	1	CG4896	protein_coding
26423	chr2L	14234108	-1	Dyrk2	protein_coding
26424	chr2L	14197567	-1	Dyrk2	protein_coding
26425	chr2L	14234126	-1	Dyrk2	protein_coding
26427	chr2L	11586833	-1	Mst33A	protein_coding
26429	chr2R	17672640	-1	P32	protein_coding
26430	chr2L	868013	-1	aru	protein_coding
26431	chr2L	865861	-1	aru	protein_coding
26432	chr2L	868354	-1	aru	protein_coding
26435	chr2L	2155753	1	CG15382	protein_coding
26436	chr3R	12049213	-1	CG14739	protein_coding
26437	chr2L	10026676	1	CG13127	protein_coding
26439	chr2L	14040170	1	nAChRalpha5	protein_coding
26440	chr2L	21484497	-1	His4:CG33889	protein_coding
26441	chr3R	8027174	-1	CG2747	protein_coding
26442	chr3R	8030790	-1	CG2747	protein_coding
26444	chr2R	10480163	1	CG17765	protein_coding
26447	chr2R	18406924	1	GstE7	protein_coding
26450	chr2R	18665792	-1	CG33136	protein_coding
26451	chr3R	8653011	1	CG11753	protein_coding
26452	chr3R	8652821	1	CG11753	protein_coding
26454	chr3L	3320337	1	CG12016	protein_coding
26455	chr3L	3319555	1	CG12016	protein_coding
26458	chr2R	16011438	-1	CG8388	protein_coding
26459	chr2R	24798798	1	CG3611	protein_coding
26460	chr2L	5721051	1	sip1	protein_coding
26461	chr3L	20376242	1	RhoBTB	protein_coding
26462	chr3L	20377742	1	RhoBTB	protein_coding
26464	chr3R	25065591	-1	veli	protein_coding
26465	chr2L	11937969	1	Or33c	protein_coding
26467	chr3R	12356265	-1	MBD-R2	protein_coding
26468	chr3R	9675523	1	Nepl12	protein_coding
26469	chr3L	12146097	-1	eIF3l	protein_coding
26470	chr3L	17895862	-1	Tsp74F	protein_coding
26471	chr3R	11650971	1	Elp1	protein_coding
26472	chr2L	7010359	-1	uif	protein_coding
26473	chr2L	7009909	-1	uif	protein_coding
26476	chr2R	12569847	-1	Ak6	protein_coding
26478	chr2R	21069286	-1	Cht9	protein_coding
26482	chr2L	13222587	1	CG16812	protein_coding
26483	chr2R	13485617	1	cid	protein_coding
26490	chr2L	13347773	1	CG16826	protein_coding
26491	chr3R	19031271	-1	Prp18	protein_coding
26492	chr3L	3376757	1	CG12012	protein_coding
26494	chr3R	13420279	1	Ir87a	protein_coding
26497	chr3L	12056474	-1	rols	protein_coding
26498	chr3L	12064859	-1	rols	protein_coding
26499	chrX	2738773	-1	crm	protein_coding
26500	chrX	2738538	-1	crm	protein_coding
26501	chr3L	18822604	1	Cat	protein_coding
26502	chr3R	7208431	-1	CG1288	protein_coding
26504	chr2R	10909923	1	Obp47a	protein_coding
26508	chr2L	16448469	-1	CG5888	protein_coding
26509	chr2L	16405957	-1	CG5888	protein_coding
26510	chr3L	6050757	1	Jon65Aiii	protein_coding
26512	chr3R	9460652	-1	GstZ2	protein_coding
26513	chr3R	9459176	-1	GstZ2	protein_coding
26514	chr3R	9458846	-1	GstZ2	protein_coding
26516	chr3L	13919965	-1	Rgl	protein_coding
26517	chr3L	13925335	-1	Rgl	protein_coding
26518	chr3L	13922297	-1	Rgl	protein_coding
26519	chr2R	20235545	1	CG44625	protein_coding
26520	chrX	19718923	1	CG12531	protein_coding
26521	chr3L	2595781	1	CG16984	protein_coding
26523	chr3R	25680845	1	CG5028	protein_coding
26524	chrX	18379851	-1	por	protein_coding
26525	chrX	18379854	-1	por	protein_coding
26526	chr3R	4821432	-1	CG14657	protein_coding
26528	chr3L	11169625	-1	wls	protein_coding
26529	chr2L	19418317	1	lectin-37Da	protein_coding
26532	chr2L	3825675	1	slp1	protein_coding
26534	chr2L	18122528	1	CG5758	protein_coding
26535	chr2L	18119995	1	CG5758	protein_coding
26536	chr2L	18120130	1	CG5758	protein_coding
26539	chr2R	23751915	1	CG11300	protein_coding
26540	chr2L	21632587	1	Ac3	protein_coding
26543	chr2R	22669432	1	CG13516	protein_coding
26544	chr2R	22669145	1	CG13516	protein_coding
26547	chr3R	7758122	1	CG10919	protein_coding
26549	chr2R	10278736	1	CAP	protein_coding
26550	chr2R	10271884	1	CAP	protein_coding
26551	chr2R	10287866	1	CAP	protein_coding
26552	chr2R	10303001	1	CAP	protein_coding
26553	chr2R	10301387	1	CAP	protein_coding
26554	chr2R	10291016	1	CAP	protein_coding
26555	chr2R	10275665	1	CAP	protein_coding
26556	chr2R	10281622	1	CAP	protein_coding
26557	chr2R	10303209	1	CAP	protein_coding
26558	chr2R	10269016	1	CAP	protein_coding
26559	chr2L	4813009	1	CG15629	protein_coding
26560	chr2R	22223499	-1	Oatp58Db	protein_coding
26561	chr3R	17622112	-1	CG14323	protein_coding
26562	chr2R	13547577	-1	CG6145	protein_coding
26563	chr2R	13545449	-1	CG6145	protein_coding
26564	chr2R	13547012	-1	CG6145	protein_coding
26565	chr2R	13540797	-1	CG6145	protein_coding
26566	chr2R	13539668	-1	CG6145	protein_coding
26567	chr3L	8449922	1	Gug	protein_coding
26568	chr3L	8450648	1	Gug	protein_coding
26569	chr2R	23719936	-1	CG18128	protein_coding
26570	chr3R	24348791	-1	CG5746	protein_coding
26571	chr2R	8131323	-1	CG42516	protein_coding
26574	chr2R	22478379	1	CG4752	protein_coding
26575	chr2L	19386205	-1	fon	protein_coding
26577	chr3L	4085843	-1	Gad1	protein_coding
26578	chr3L	4088399	-1	Gad1	protein_coding
26579	chr3L	4088744	-1	Gad1	protein_coding
26580	chr3R	23721625	-1	CG10232	protein_coding
26582	chr3R	17594386	1	Sgs5bis	protein_coding
26584	chr2R	18167255	1	CG42518	protein_coding
26585	chr2R	18167227	1	CG42518	protein_coding
26588	chr2R	17855244	1	olf186-F	protein_coding
26589	chr2R	17843442	1	olf186-F	protein_coding
26590	chr2R	17850862	1	olf186-F	protein_coding
26593	chr3R	9868120	-1	Teh1	protein_coding
26594	chr4	788978	-1	MED26	protein_coding
26595	chr4	787614	-1	MED26	protein_coding
26596	chr2L	19758879	1	CG10463	protein_coding
26599	chr3R	9033731	-1	neur	protein_coding
26600	chr3R	9039471	-1	neur	protein_coding
26601	chr2L	14352077	1	CG43052	protein_coding
26603	chrX	5517259	1	CG12730	protein_coding
26604	chrX	5516608	1	CG12730	protein_coding
26606	chrX	2325784	-1	CG14050	protein_coding
26607	chrX	2326217	-1	CG14050	protein_coding
26608	chr2R	23688077	1	Pal2	protein_coding
26609	chr2R	23688189	1	Pal2	protein_coding
26610	chr3R	14102837	-1	PK1-R	protein_coding
26611	chr3R	14103122	-1	PK1-R	protein_coding
26616	chr3L	22669956	1	CG14457	protein_coding
26620	chr3L	21941812	-1	DNApol-eta	protein_coding
26621	chr3R	13948420	1	CG31517	protein_coding
26622	chr3R	5841233	1	CG1213	protein_coding
26623	chr3R	5841170	1	CG1213	protein_coding
26624	chr3R	5843880	1	CG1213	protein_coding
26625	chrX	5723570	-1	Snx27	protein_coding
26626	chrX	5738031	-1	Snx27	protein_coding
26630	chr3L	4170404	1	Ero1L	protein_coding
26631	chr3R	16026252	1	pnr	protein_coding
26632	chr3R	16034586	1	pnr	protein_coding
26633	chr3R	16026079	1	pnr	protein_coding
26635	chr2L	22239916	1	CG3262	protein_coding
26636	chr3R	5847220	1	CG14676	protein_coding
26639	chr3L	7347123	-1	CG14834	protein_coding
26640	chr2R	14185204	1	CG30069	protein_coding
26641	chr3R	23373703	1	CG42828	protein_coding
26642	chr2R	23556217	-1	Rrp4	protein_coding
26643	chr2R	12163675	1	CG13177	protein_coding
26645	chr2R	17756422	-1	Sardh	protein_coding
26649	chr3L	20241563	1	CG6951	protein_coding
26650	chr3L	20241267	1	CG6951	protein_coding
26651	chr2L	5010922	1	SelT	protein_coding
26652	chr2L	5011092	1	SelT	protein_coding
26653	chr2L	14362069	1	spel1	protein_coding
26655	chr3R	25680550	-1	CG4743	protein_coding
26656	chr3L	5565231	1	bc10	protein_coding
26657	chr3L	6495297	-1	Vps8	protein_coding
26658	chr2L	18616106	-1	IFT46	protein_coding
26660	chr2L	18209237	-1	CG31802	protein_coding
26661	chr3L	959660	1	Glut1	protein_coding
26662	chr3L	914074	1	Glut1	protein_coding
26664	chr2R	10362185	1	Gr47a	protein_coding
26665	chr3L	11631392	1	CG32091	protein_coding
26669	chrX	21519218	-1	Cyp6t1	protein_coding
26671	chr2R	19442342	1	RpL11	protein_coding
26672	chr2L	7402904	1	CG5171	protein_coding
26673	chr2L	7402856	1	CG5171	protein_coding
26674	chr2L	7403144	1	CG5171	protein_coding
26675	chr2L	7401335	1	CG5171	protein_coding
26676	chr2R	21662995	-1	pirk	protein_coding
26677	chr2R	21662267	-1	pirk	protein_coding
26679	chr3R	9743517	1	CG31415	protein_coding
26680	chrX	15089682	1	Rab3-GEF	protein_coding
26683	chr3R	7074452	-1	Ufl1	protein_coding
26685	chr2R	3066499	1	dpr21	protein_coding
26687	chr2R	16014908	1	Rrp42	protein_coding
26688	chrX	927582	-1	Lztr1	protein_coding
26689	chr3L	22788439	1	CG14448	protein_coding
26691	chr3R	10053332	1	Npc2e	protein_coding
26692	chr3L	895951	1	CG34056	protein_coding
26693	chr3R	11418885	1	CG45676	protein_coding
26695	chr3L	1672727	-1	CG13930	protein_coding
26696	chr2R	15024839	-1	Obp51a	protein_coding
26700	chr2L	9933163	-1	Cpr30F	protein_coding
26702	chr2L	12085378	-1	prd	protein_coding
26703	chr2L	12085827	-1	prd	protein_coding
26704	chr3R	12628031	1	Snx3	protein_coding
26705	chrX	19193555	1	CG14194	protein_coding
26706	chr3R	15147531	-1	GlyS	protein_coding
26707	chr3R	15147399	-1	GlyS	protein_coding
26708	chr3R	15145471	-1	GlyS	protein_coding
26709	chr3R	15147107	-1	GlyS	protein_coding
26710	chr2R	22834647	1	CG12490	protein_coding
26711	chr2R	18867391	1	DptB	protein_coding
26719	chr3L	13881771	1	CG13737	protein_coding
26720	chr3L	13878994	1	CG13737	protein_coding
26721	chr2L	13905645	1	Ance	protein_coding
26722	chr2L	13906434	1	Ance	protein_coding
26723	chr2L	13906429	1	Ance	protein_coding
26724	chr3L	19446444	-1	CG33062	protein_coding
26725	chr3L	19446383	-1	CG33062	protein_coding
26726	chrX	3485650	1	CG10803	protein_coding
26727	chr2R	8565978	-1	Cyp6a14	protein_coding
26728	chr2R	8567202	-1	Cyp6a14	protein_coding
26729	chr2L	19792187	1	CG10466	protein_coding
26730	chr2L	19792104	1	CG10466	protein_coding
26731	chrX	7878836	-1	Ir7d	protein_coding
26735	chr3R	11153849	-1	Ugt302K1	protein_coding
26739	chr3L	21515887	-1	SAK	protein_coding
26740	chr2L	7204264	-1	CG4502	protein_coding
26741	chr3R	12214501	1	CG14742	protein_coding
26743	chr2L	15611719	-1	CG15255	protein_coding
26749	chr2L	22037860	1	CG41434	protein_coding
26750	chr2L	22037999	1	CG41434	protein_coding
26751	chrX	17422145	-1	CG8611	protein_coding
26754	chrX	469335	-1	Cyp4g1	protein_coding
26755	chrX	13129018	1	CG15717	protein_coding
26756	chrX	13128952	1	CG15717	protein_coding
26757	chr2R	10791459	1	mthl13	protein_coding
26759	chr3R	27251007	-1	TTLL6B	protein_coding
26761	chr2L	4965673	1	CG34125	protein_coding
26762	chr2R	20950102	1	CG33704	protein_coding
26763	chr3L	9629193	-1	Or67b	protein_coding
26764	chr3R	17040203	-1	CG18213	protein_coding
26766	chr3R	31805679	1	CG1971	protein_coding
26767	chr3R	31805664	1	CG1971	protein_coding
26768	chr3R	31805468	1	CG1971	protein_coding
26769	chrX	9247629	1	Dsor1	protein_coding
26770	chrX	9247342	1	Dsor1	protein_coding
26771	chrX	5818559	1	CG15765	protein_coding
26772	chrX	5819052	1	CG15765	protein_coding
26774	chr3L	16673537	-1	zetaCOP	protein_coding
26775	chr3L	16673555	-1	zetaCOP	protein_coding
26776	chr2R	8004824	1	Odc1	protein_coding
26777	chr3R	13646029	-1	sqd	protein_coding
26778	chr3R	13646304	-1	sqd	protein_coding
26779	chr3R	13646033	-1	sqd	protein_coding
26780	chrX	11182931	1	CG15200	protein_coding
26781	chr3R	15196598	1	CG42542	protein_coding
26782	chr3R	15196942	1	CG42542	protein_coding
26783	chr3R	15200564	1	CG42542	protein_coding
26784	chr2R	14638538	1	CG43236	protein_coding
26787	chrX	5340236	1	SK	protein_coding
26788	chrX	5358272	1	SK	protein_coding
26789	chrX	5365225	1	SK	protein_coding
26791	chr3R	19783522	1	CG11453	protein_coding
26792	chr2L	10976772	1	SCAR	protein_coding
26793	chr3R	21130216	1	Ice2	protein_coding
26794	chr3R	14894784	1	CG14860	protein_coding
26796	chr2R	24086604	1	snama	protein_coding
26798	chr2L	2365594	1	Axud1	protein_coding
26799	chr2L	2365345	1	Axud1	protein_coding
26801	chr3R	24856243	-1	HDAC11	protein_coding
26802	chr3L	366437	-1	CG13884	protein_coding
26805	chrX	18385242	-1	betaCOP	protein_coding
26807	chr2R	10049481	1	COX7C	protein_coding
26808	chr2R	10048353	1	COX7C	protein_coding
26809	chr2R	17853295	1	CG30323	protein_coding
26814	chr3L	12401935	-1	Smyd4-2	protein_coding
26815	chr2L	2564830	-1	Cyp309a1	protein_coding
26816	chr3L	19834670	1	CG32221	protein_coding
26817	chr3L	5595542	1	Alp9	protein_coding
26819	chrX	17443994	-1	CG46464	protein_coding
26820	chrX	18085761	1	Ada3	protein_coding
26823	chr2L	22015190	1	CG31693	protein_coding
26827	chr2R	6198266	-1	CG30432	protein_coding
26828	chr2R	10249220	1	CG12913	protein_coding
26829	chr2L	21499920	1	His3:CG33842	protein_coding
26830	chr3L	16034524	1	CG42538	protein_coding
26831	chr2L	4444732	1	Elp3	protein_coding
26832	chr2R	6214122	-1	Ttc7	protein_coding
26833	chr3L	1517271	-1	cue	protein_coding
26834	chrX	2545427	-1	trol	protein_coding
26835	chrX	2517647	-1	trol	protein_coding
26836	chrX	2505550	-1	trol	protein_coding
26839	chr3R	18663552	-1	Cpsf73	protein_coding
26842	chr3L	16033190	-1	CG42717	protein_coding
26843	chr2R	7042656	1	Tsp42Ek	protein_coding
26844	chr2R	7042910	1	Tsp42Ek	protein_coding
26845	chr2R	13433028	1	CG30065	protein_coding
26846	chr2L	10180256	-1	CG44153	protein_coding
26847	chr3R	15786703	1	CG9590	protein_coding
26848	chr2R	20005003	-1	CG16898	protein_coding
26851	chrX	11124726	-1	CG11122	protein_coding
26852	chr2R	14357281	-1	CG8617	protein_coding
26853	chr3R	15812123	1	alpha-Man-IIb	protein_coding
26854	chr3R	15804248	1	alpha-Man-IIb	protein_coding
26855	chr3R	15810593	1	alpha-Man-IIb	protein_coding
26856	chr2R	16148719	-1	sotv	protein_coding
26858	chr2L	10820705	1	CG17134	protein_coding
26860	chr2R	22707794	1	CG30275	protein_coding
26862	chr3R	30177700	-1	CG1983	protein_coding
26863	chr2R	14759602	-1	CG12857	protein_coding
26864	chr2L	9912911	1	Srp54	protein_coding
26866	chr3R	18220526	1	CG7988	protein_coding
26868	chrX	3971350	-1	CG6414	protein_coding
26869	chr3R	7907363	-1	EMC1	protein_coding
26870	chrX	9884442	1	CG9691	protein_coding
26871	chr2R	23884440	-1	PHDP	protein_coding
26881	chr2L	9930580	1	CG42367	protein_coding
26884	chr2L	3693905	-1	Acp24A4	protein_coding
26885	chr2L	3693889	-1	Acp24A4	protein_coding
26888	chr3R	5232543	1	Mms19	protein_coding
26891	chr3L	11164971	1	Alg10	protein_coding
26894	chr3R	5223365	-1	Sccpdh1	protein_coding
26895	chr3R	5223267	-1	Sccpdh1	protein_coding
26896	chr3R	4235217	1	Gel	protein_coding
26897	chr3R	4236788	1	Gel	protein_coding
26898	chr3R	17919832	1	cpo	protein_coding
26899	chr3R	17931871	1	cpo	protein_coding
26900	chr3R	17944106	1	cpo	protein_coding
26901	chr3R	27988384	-1	betaTub97EF	protein_coding
26906	chr3R	28912887	1	Doa	protein_coding
26907	chr3R	28909655	1	Doa	protein_coding
26908	chr3R	28889021	1	Doa	protein_coding
26909	chr3R	28888073	1	Doa	protein_coding
26910	chr3R	28903478	1	Doa	protein_coding
26911	chr3R	28891892	1	Doa	protein_coding
26914	chr3R	8511358	-1	Or85b	protein_coding
26917	chr2R	18134634	-1	Hsf	protein_coding
26918	chr2L	860309	1	CG13950	protein_coding
26919	chr2L	860197	1	CG13950	protein_coding
26920	chr3R	22554537	1	bond	protein_coding
26921	chr3R	22553675	1	bond	protein_coding
26922	chr3R	22550680	1	bond	protein_coding
26923	chr2R	16655046	-1	Nach	protein_coding
26927	chrX	5648487	-1	OtopLa	protein_coding
26928	chrX	5637594	-1	OtopLa	protein_coding
26929	chr2L	9790897	1	CG4036	protein_coding
26930	chr2L	9790882	1	CG4036	protein_coding
26931	chr2L	819508	-1	PGAP2	protein_coding
26935	chr2L	19736044	1	Nf-YB	protein_coding
