	Chromosome	Start	Strand	Gene	Transcript_type
180376	chr5	34839223	1	TTC23L	protein_coding
180377	chr5	34840672	1	TTC23L	protein_coding
180379	chr7	74915078	-1	SPDYE12	protein_coding
180384	chr16	71358713	1	CALB2	protein_coding
180385	chr16	71358723	1	CALB2	protein_coding
180386	chr16	71358794	1	CALB2	protein_coding
180387	chr16	71372178	1	CALB2	protein_coding
180391	chr15	76311469	-1	ETFA	protein_coding
180392	chr15	76311392	-1	ETFA	protein_coding
180396	chr15	76311730	-1	ETFA	protein_coding
180398	chr15	76311404	-1	ETFA	protein_coding
180403	chr15	76311466	-1	ETFA	protein_coding
180404	chr15	76311414	-1	ETFA	protein_coding
180427	chr7	26291862	1	SNX10	protein_coding
180428	chr7	26291895	1	SNX10	protein_coding
180429	chr7	26291919	1	SNX10	protein_coding
180430	chr7	26291925	1	SNX10	protein_coding
180431	chr7	26291936	1	SNX10	protein_coding
180432	chr7	26291945	1	SNX10	protein_coding
180433	chr7	26291952	1	SNX10	protein_coding
180434	chr7	26291954	1	SNX10	protein_coding
180435	chr7	26291960	1	SNX10	protein_coding
180437	chr7	26291989	1	SNX10	protein_coding
180440	chr7	26292005	1	SNX10	protein_coding
180444	chr7	26292091	1	SNX10	protein_coding
180445	chr7	26292209	1	SNX10	protein_coding
180446	chr7	26292230	1	SNX10	protein_coding
180447	chr7	26293035	1	SNX10	protein_coding
180448	chr7	26293054	1	SNX10	protein_coding
180450	chr7	26364325	1	SNX10	protein_coding
180453	chr11	118565810	-1	IFT46	protein_coding
180454	chr11	118565931	-1	IFT46	protein_coding
180455	chr11	118566035	-1	IFT46	protein_coding
180456	chr11	118565917	-1	IFT46	protein_coding
180459	chr11	118560422	-1	IFT46	protein_coding
180460	chr11	118565646	-1	IFT46	protein_coding
180461	chr11	118572760	-1	IFT46	protein_coding
180462	chr11	118572970	-1	IFT46	protein_coding
180463	chr11	118572703	-1	IFT46	protein_coding
180466	chr3	48440081	-1	CCDC51	protein_coding
180467	chr3	48440119	-1	CCDC51	protein_coding
180468	chr3	48440100	-1	CCDC51	protein_coding
180469	chr3	48438218	-1	CCDC51	protein_coding
180470	chr3	48440456	-1	CCDC51	protein_coding
180472	chr17	82840022	-1	ZNF750	protein_coding
180475	chr5	95554977	-1	SKIC3	protein_coding
180480	chr5	95554998	-1	SKIC3	protein_coding
180499	chr5	95554944	-1	SKIC3	protein_coding
180506	chr17	83079609	1	METRNL	protein_coding
180507	chr17	83080199	1	METRNL	protein_coding
180508	chr17	83084073	1	METRNL	protein_coding
180510	chr17	83094249	1	METRNL	protein_coding
180512	chr3	48440257	1	TMA7	protein_coding
180517	chr3	48465811	1	TREX1	protein_coding
180518	chr3	48465946	1	TREX1	protein_coding
180519	chr3	48466230	1	TREX1	protein_coding
180520	chr3	48466252	1	TREX1	protein_coding
180521	chr3	48466257	1	TREX1	protein_coding
180522	chr3	48466262	1	TREX1	protein_coding
180524	chr16	71453973	-1	ZNF23	protein_coding
180525	chr16	71462214	-1	ZNF23	protein_coding
180526	chr16	71462246	-1	ZNF23	protein_coding
180527	chr16	71462247	-1	ZNF23	protein_coding
180528	chr16	71462759	-1	ZNF23	protein_coding
180529	chr16	71456828	-1	ZNF23	protein_coding
180531	chr16	71454075	-1	ZNF23	protein_coding
180532	chr16	71462245	-1	ZNF23	protein_coding
180533	chr16	71463095	-1	ZNF23	protein_coding
180537	chr17	42979664	-1	PTGES3L	protein_coding
180538	chr17	42980080	-1	PTGES3L	protein_coding
180539	chr17	42980433	-1	PTGES3L	protein_coding
180542	chr3	48556803	-1	PFKFB4	protein_coding
180543	chr3	48556890	-1	PFKFB4	protein_coding
180547	chr3	48561172	-1	PFKFB4	protein_coding
180549	chr3	48557017	-1	PFKFB4	protein_coding
180552	chr3	48559854	-1	PFKFB4	protein_coding
180556	chr7	38178245	1	STARD3NL	protein_coding
180557	chr7	38178263	1	STARD3NL	protein_coding
180559	chr7	38178351	1	STARD3NL	protein_coding
180560	chr7	38178376	1	STARD3NL	protein_coding
180561	chr7	38178390	1	STARD3NL	protein_coding
180562	chr7	38178395	1	STARD3NL	protein_coding
180564	chr17	50094737	1	PDK2	protein_coding
180565	chr17	50094784	1	PDK2	protein_coding
180566	chr17	50095285	1	PDK2	protein_coding
180567	chr17	50095351	1	PDK2	protein_coding
180570	chr17	50095695	1	PDK2	protein_coding
180572	chr17	50095974	1	PDK2	protein_coding
180574	chr17	50104324	1	PDK2	protein_coding
180580	chr16	29745990	-1	C16orf54	protein_coding
180585	chr16	29778256	1	ZG16	protein_coding
180586	chr9	71121621	-1	TRPM3	protein_coding
180587	chr9	71121598	-1	TRPM3	protein_coding
180589	chr9	70869058	-1	TRPM3	protein_coding
180590	chr9	70864511	-1	TRPM3	protein_coding
180591	chr9	71096985	-1	TRPM3	protein_coding
180592	chr9	71121478	-1	TRPM3	protein_coding
180593	chr9	70869135	-1	TRPM3	protein_coding
180594	chr9	71446835	-1	TRPM3	protein_coding
180595	chr9	70862910	-1	TRPM3	protein_coding
180599	chr9	70869052	-1	TRPM3	protein_coding
180600	chr9	70869023	-1	TRPM3	protein_coding
180601	chr9	70869049	-1	TRPM3	protein_coding
180602	chr9	70869029	-1	TRPM3	protein_coding
180605	chr9	70863038	-1	TRPM3	protein_coding
180615	chr1	226408093	-1	PARP1	protein_coding
180618	chr1	226408100	-1	PARP1	protein_coding
180642	chr16	29811547	1	PRRT2	protein_coding
180643	chr16	29811856	1	PRRT2	protein_coding
180646	chr16	29812150	1	PRRT2	protein_coding
180648	chr16	29812181	1	PRRT2	protein_coding
180650	chr16	29812191	1	PRRT2	protein_coding
180651	chr16	29812193	1	PRRT2	protein_coding
180652	chr16	29812197	1	PRRT2	protein_coding
180654	chr16	29812241	1	PRRT2	protein_coding
180655	chr16	29812262	1	PRRT2	protein_coding
180656	chr16	29812291	1	PRRT2	protein_coding
180657	chr16	29812345	1	PRRT2	protein_coding
180658	chr16	29812375	1	PRRT2	protein_coding
180659	chr16	29814435	1	PRRT2	protein_coding
180674	chr11	63144221	-1	SLC22A24	protein_coding
180683	chr16	29816152	1	PAGR1	protein_coding
180687	chr11	118304730	1	CD3E	protein_coding
180689	chr11	118304899	1	CD3E	protein_coding
180694	chr19	52570273	1	ZNF701	protein_coding
180695	chr19	52570287	1	ZNF701	protein_coding
180696	chr19	52570301	1	ZNF701	protein_coding
180697	chr19	52570664	1	ZNF701	protein_coding
180700	chr16	29820394	1	MVP	protein_coding
180702	chr16	29820462	1	MVP	protein_coding
180704	chr16	29820473	1	MVP	protein_coding
180708	chr16	29821324	1	MVP	protein_coding
180709	chr16	29821325	1	MVP	protein_coding
180710	chr16	29829612	1	MVP	protein_coding
180712	chr16	29830550	1	MVP	protein_coding
180720	chr7	38273636	-1	TARP	protein_coding
180721	chr7	31514090	1	ITPRID1	protein_coding
180722	chr7	31517364	1	ITPRID1	protein_coding
180723	chr7	31518319	1	ITPRID1	protein_coding
180725	chr7	31529756	1	ITPRID1	protein_coding
180726	chr7	31554404	1	ITPRID1	protein_coding
180731	chr17	50130160	-1	SAMD14	protein_coding
180732	chr17	50124162	-1	SAMD14	protein_coding
180735	chr17	50129882	-1	SAMD14	protein_coding
180739	chr17	50129754	-1	SAMD14	protein_coding
180741	chr19	56473068	-1	ZNF667	protein_coding
180742	chr19	56477345	-1	ZNF667	protein_coding
180743	chr19	56477374	-1	ZNF667	protein_coding
180745	chr19	56478065	-1	ZNF667	protein_coding
180746	chr19	56477118	-1	ZNF667	protein_coding
180748	chr11	118436456	1	KMT2A	protein_coding
180749	chr11	118436464	1	KMT2A	protein_coding
180750	chr11	118436490	1	KMT2A	protein_coding
180751	chr11	118436492	1	KMT2A	protein_coding
180752	chr11	118436505	1	KMT2A	protein_coding
180753	chr11	118436510	1	KMT2A	protein_coding
180754	chr11	118436513	1	KMT2A	protein_coding
180761	chr11	118484183	1	KMT2A	protein_coding
180762	chr11	118484865	1	KMT2A	protein_coding
180764	chr11	118493113	1	KMT2A	protein_coding
180767	chr11	118497936	1	KMT2A	protein_coding
180769	chr11	118499303	1	KMT2A	protein_coding
180776	chr19	39602524	1	LGALS13	protein_coding
180777	chr19	39602537	1	LGALS13	protein_coding
180780	chr16	29790727	1	KIF22	protein_coding
180787	chr16	29790741	1	KIF22	protein_coding
180793	chr16	29790751	1	KIF22	protein_coding
180796	chr16	29790757	1	KIF22	protein_coding
180797	chr16	29790968	1	KIF22	protein_coding
180798	chr16	29790971	1	KIF22	protein_coding
180801	chr16	29798374	1	KIF22	protein_coding
180810	chr1	161197372	1	NDUFS2	protein_coding
180811	chr1	161197398	1	NDUFS2	protein_coding
180813	chr1	161197416	1	NDUFS2	protein_coding
180817	chr1	161197424	1	NDUFS2	protein_coding
180818	chr1	161199312	1	NDUFS2	protein_coding
180819	chr1	161199315	1	NDUFS2	protein_coding
180824	chr1	161202147	1	NDUFS2	protein_coding
180825	chr1	161202192	1	NDUFS2	protein_coding
180826	chr1	161202270	1	NDUFS2	protein_coding
180829	chr1	161202287	1	NDUFS2	protein_coding
180831	chr1	161202349	1	NDUFS2	protein_coding
180835	chr1	161202367	1	NDUFS2	protein_coding
180851	chr7	152676141	-1	XRCC2	protein_coding
180853	chr7	152676193	-1	XRCC2	protein_coding
180855	chr17	50150677	-1	PPP1R9B	protein_coding
180857	chr12	64222265	-1	KICS2	protein_coding
180858	chr12	64222296	-1	KICS2	protein_coding
180861	chr19	57231009	1	AURKC	protein_coding
180862	chr19	57231023	1	AURKC	protein_coding
180864	chr19	57231249	1	AURKC	protein_coding
180865	chr19	57231619	1	AURKC	protein_coding
180867	chr19	57232618	1	AURKC	protein_coding
180872	chr12	64390691	-1	C12orf56	protein_coding
180873	chr12	64390758	-1	C12orf56	protein_coding
180877	chr12	64390526	-1	C12orf56	protein_coding
180885	chr7	50450324	-1	FIGNL1	protein_coding
180886	chr7	50450390	-1	FIGNL1	protein_coding
180887	chr7	50542535	-1	FIGNL1	protein_coding
180888	chr7	50450350	-1	FIGNL1	protein_coding
180889	chr7	50449724	-1	FIGNL1	protein_coding
180890	chr7	50450388	-1	FIGNL1	protein_coding
180891	chr7	50450090	-1	FIGNL1	protein_coding
180892	chr7	50450368	-1	FIGNL1	protein_coding
180893	chr7	50449695	-1	FIGNL1	protein_coding
180894	chr7	50450336	-1	FIGNL1	protein_coding
180897	chr17	50201631	-1	COL1A1	protein_coding
180909	chr17	50200191	-1	COL1A1	protein_coding
180911	chr3	48563781	-1	UCN2	protein_coding
180915	chr3	48609646	-1	UQCRC1	protein_coding
180926	chr12	64404392	1	XPOT	protein_coding
180927	chr12	64405046	1	XPOT	protein_coding
180928	chr12	64409657	1	XPOT	protein_coding
180932	chr19	47994632	1	ELSPBP1	protein_coding
180933	chr19	47994705	1	ELSPBP1	protein_coding
180934	chr19	47994709	1	ELSPBP1	protein_coding
180935	chr19	48015893	1	ELSPBP1	protein_coding
180936	chr19	48019805	1	ELSPBP1	protein_coding
180937	chr7	50561054	-1	DDC	protein_coding
180938	chr7	50561071	-1	DDC	protein_coding
180939	chr7	50544119	-1	DDC	protein_coding
180942	chr7	50565405	-1	DDC	protein_coding
180943	chr7	50543982	-1	DDC	protein_coding
180945	chr7	50561048	-1	DDC	protein_coding
180947	chr7	50564334	-1	DDC	protein_coding
180948	chr19	49591182	1	PRR12	protein_coding
180970	chr5	93741600	-1	POU5F2	protein_coding
180971	chr19	57477551	-1	ZNF772	protein_coding
180972	chr19	57477504	-1	ZNF772	protein_coding
180973	chr19	57477570	-1	ZNF772	protein_coding
180974	chr19	57477566	-1	ZNF772	protein_coding
180977	chr5	93583222	1	NR2F1	protein_coding
180978	chr5	93585024	1	NR2F1	protein_coding
180979	chr5	93585735	1	NR2F1	protein_coding
180980	chr5	93587101	1	NR2F1	protein_coding
180981	chr5	93587460	1	NR2F1	protein_coding
180983	chr19	2900928	1	ZNF57	protein_coding
180984	chr19	2907108	1	ZNF57	protein_coding
180985	chr19	2915445	1	ZNF57	protein_coding
180986	chr3	48621769	-1	TMEM89	protein_coding
180989	chr3	48635461	-1	SLC26A6	protein_coding
180990	chr3	48635483	-1	SLC26A6	protein_coding
180991	chr3	48633846	-1	SLC26A6	protein_coding
180994	chr3	48635454	-1	SLC26A6	protein_coding
180995	chr3	48635493	-1	SLC26A6	protein_coding
180997	chr3	48635441	-1	SLC26A6	protein_coding
181002	chr3	48632367	-1	SLC26A6	protein_coding
181009	chr5	178730659	-1	ZNF354A	protein_coding
181010	chr5	178729383	-1	ZNF354A	protein_coding
181025	chr12	57547192	-1	DCTN2	protein_coding
181027	chr12	57547177	-1	DCTN2	protein_coding
181032	chr12	57546691	-1	DCTN2	protein_coding
181033	chr12	57547224	-1	DCTN2	protein_coding
181034	chr12	57547141	-1	DCTN2	protein_coding
181037	chr12	57535070	-1	DCTN2	protein_coding
181039	chr12	57535845	-1	DCTN2	protein_coding
181040	chr12	57547121	-1	DCTN2	protein_coding
181043	chr12	57547185	-1	DCTN2	protein_coding
181061	chr19	45769252	-1	SIX5	protein_coding
181062	chr19	45768627	-1	SIX5	protein_coding
181063	chr19	45768855	-1	SIX5	protein_coding
181067	chr5	178859953	1	ZNF354B	protein_coding
181068	chr5	178860687	1	ZNF354B	protein_coding
181071	chr19	36604817	1	ZNF382	protein_coding
181073	chr19	36605313	1	ZNF382	protein_coding
181075	chr19	36605335	1	ZNF382	protein_coding
181076	chr19	36608420	1	ZNF382	protein_coding
181077	chr19	36610498	1	ZNF382	protein_coding
181080	chr16	1706183	1	MAPK8IP3	protein_coding
181081	chr16	1706193	1	MAPK8IP3	protein_coding
181082	chr16	1706195	1	MAPK8IP3	protein_coding
181084	chr16	1706340	1	MAPK8IP3	protein_coding
181099	chr17	50271406	1	TMEM92	protein_coding
181100	chr17	50274466	1	TMEM92	protein_coding
181104	chr5	178697761	-1	MSANTD5	protein_coding
181106	chr15	23354748	1	GOLGA8S	protein_coding
181107	chr5	34008050	-1	AMACR	protein_coding
181108	chr5	34008031	-1	AMACR	protein_coding
181111	chr5	34008028	-1	AMACR	protein_coding
181112	chr5	34008104	-1	AMACR	protein_coding
181113	chr19	21767579	-1	ZNF100	protein_coding
181114	chr19	21750783	-1	ZNF100	protein_coding
181115	chr19	21750712	-1	ZNF100	protein_coding
181116	chr19	21767549	-1	ZNF100	protein_coding
181119	chr17	50346126	1	XYLT2	protein_coding
181120	chr17	50346131	1	XYLT2	protein_coding
181121	chr17	50346135	1	XYLT2	protein_coding
181124	chr17	50357166	1	XYLT2	protein_coding
181126	chr19	45079288	1	MARK4	protein_coding
181127	chr19	45251271	1	MARK4	protein_coding
181128	chr19	45251292	1	MARK4	protein_coding
181130	chr19	45258893	1	MARK4	protein_coding
181135	chr15	34437458	-1	GOLGA8A	protein_coding
181137	chr15	34437808	-1	GOLGA8A	protein_coding
181140	chr9	83980194	-1	HNRNPK	protein_coding
181141	chr9	83980215	-1	HNRNPK	protein_coding
181142	chr9	83980604	-1	HNRNPK	protein_coding
181143	chr9	83980620	-1	HNRNPK	protein_coding
181144	chr9	83978452	-1	HNRNPK	protein_coding
181145	chr9	83980221	-1	HNRNPK	protein_coding
181146	chr9	83979955	-1	HNRNPK	protein_coding
181147	chr9	83980615	-1	HNRNPK	protein_coding
181149	chr9	83980185	-1	HNRNPK	protein_coding
181150	chr9	83980246	-1	HNRNPK	protein_coding
181151	chr9	83980006	-1	HNRNPK	protein_coding
181152	chr9	83980630	-1	HNRNPK	protein_coding
181153	chr9	83980250	-1	HNRNPK	protein_coding
181154	chr9	83980219	-1	HNRNPK	protein_coding
181155	chr9	83980614	-1	HNRNPK	protein_coding
181157	chr9	83979621	-1	HNRNPK	protein_coding
181159	chr9	83979981	-1	HNRNPK	protein_coding
181161	chr9	83971294	-1	HNRNPK	protein_coding
181162	chr9	83979452	-1	HNRNPK	protein_coding
181163	chr9	83980631	-1	HNRNPK	protein_coding
181164	chr9	83980627	-1	HNRNPK	protein_coding
181167	chr6	158818227	-1	EZR	protein_coding
181168	chr6	158819368	-1	EZR	protein_coding
181170	chr5	34008084	-1		protein_coding
181171	chr5	34008028	-1		protein_coding
181173	chr6	10492223	1	GCNT2	protein_coding
181176	chr6	10521351	1	GCNT2	protein_coding
181183	chr6	10528356	1	GCNT2	protein_coding
181186	chr6	10555809	1	GCNT2	protein_coding
181188	chr6	10585760	1	GCNT2	protein_coding
181189	chr17	50372960	-1	MRPL27	protein_coding
181190	chr17	50370573	-1	MRPL27	protein_coding
181191	chr17	50373184	-1	MRPL27	protein_coding
181192	chr17	50373196	-1	MRPL27	protein_coding
181193	chr17	50373207	-1	MRPL27	protein_coding
181194	chr17	50371163	-1	MRPL27	protein_coding
181196	chr4	127965306	1	ABHD18	protein_coding
181198	chr4	127965377	1	ABHD18	protein_coding
181199	chr4	127965406	1	ABHD18	protein_coding
181200	chr4	127965411	1	ABHD18	protein_coding
181201	chr4	127965474	1	ABHD18	protein_coding
181202	chr4	127965506	1	ABHD18	protein_coding
181205	chr5	151157779	-1	ANXA6	protein_coding
181206	chr5	151105272	-1	ANXA6	protein_coding
181207	chr5	151141640	-1	ANXA6	protein_coding
181208	chr5	151157752	-1	ANXA6	protein_coding
181209	chr5	151157815	-1	ANXA6	protein_coding
181210	chr5	151157760	-1	ANXA6	protein_coding
181211	chr5	151157747	-1	ANXA6	protein_coding
181216	chr5	151141655	-1	ANXA6	protein_coding
181217	chr5	151157765	-1	ANXA6	protein_coding
181219	chr5	151151479	-1	ANXA6	protein_coding
181221	chr17	50373220	1	EME1	protein_coding
181222	chr17	50373229	1	EME1	protein_coding
181224	chr17	50373254	1	EME1	protein_coding
181226	chr17	50375185	1	EME1	protein_coding
181227	chr17	50375688	1	EME1	protein_coding
181233	chr4	128288822	-1	PGRMC2	protein_coding
181234	chr4	128287813	-1	PGRMC2	protein_coding
181235	chr4	128288829	-1	PGRMC2	protein_coding
181236	chr4	128273061	-1	PGRMC2	protein_coding
181237	chr4	128288203	-1	PGRMC2	protein_coding
181238	chr4	128286878	-1	PGRMC2	protein_coding
181239	chr4	128286787	-1	PGRMC2	protein_coding
181250	chr19	55149193	-1	TNNT1	protein_coding
181251	chr19	55149206	-1	TNNT1	protein_coding
181252	chr19	55141891	-1	TNNT1	protein_coding
181253	chr19	55140922	-1	TNNT1	protein_coding
181254	chr19	55146949	-1	TNNT1	protein_coding
181255	chr19	55146942	-1	TNNT1	protein_coding
181257	chr19	55137177	-1	TNNT1	protein_coding
181258	chr19	55147346	-1	TNNT1	protein_coding
181259	chr19	55147308	-1	TNNT1	protein_coding
181264	chr17	50385134	-1	LRRC59	protein_coding
181265	chr17	50397523	-1	LRRC59	protein_coding
181266	chr17	50397504	-1	LRRC59	protein_coding
181267	chr15	34343124	-1	NOP10	protein_coding
181268	chr15	34343180	-1	NOP10	protein_coding
181269	chr15	34343100	-1	NOP10	protein_coding
181270	chr15	34343136	-1	NOP10	protein_coding
181271	chr15	34343176	-1	NOP10	protein_coding
181272	chr15	34343138	-1	NOP10	protein_coding
181273	chr15	34343153	-1	NOP10	protein_coding
181276	chr6	151690496	1	ESR1	protein_coding
181277	chr6	151804431	1	ESR1	protein_coding
181278	chr6	151807196	1	ESR1	protein_coding
181279	chr6	151807682	1	ESR1	protein_coding
181280	chr6	151807679	1	ESR1	protein_coding
181282	chr6	151809107	1	ESR1	protein_coding
181283	chr6	151880657	1	ESR1	protein_coding
181286	chr6	151807319	1	ESR1	protein_coding
181301	chr17	50166005	1	SGCA	protein_coding
181305	chr17	50166041	1	SGCA	protein_coding
181311	chr15	64040267	-1	DAPK2	protein_coding
181313	chr15	64046485	-1	DAPK2	protein_coding
181317	chr15	64046322	-1	DAPK2	protein_coding
181322	chr15	64072033	-1	DAPK2	protein_coding
181324	chr11	46121454	-1	PHF21A	protein_coding
181326	chr11	46121178	-1	PHF21A	protein_coding
181331	chr11	46120811	-1	PHF21A	protein_coding
181332	chr11	46121010	-1	PHF21A	protein_coding
181333	chr11	46118786	-1	PHF21A	protein_coding
181334	chr11	45945869	-1	PHF21A	protein_coding
181342	chr11	46120963	-1	PHF21A	protein_coding
181343	chr11	46092205	-1	PHF21A	protein_coding
181346	chr11	46121104	-1	PHF21A	protein_coding
181347	chr11	46119787	-1	PHF21A	protein_coding
181351	chr11	46119853	-1	PHF21A	protein_coding
181352	chr11	46119844	-1	PHF21A	protein_coding
181354	chr11	46119862	-1	PHF21A	protein_coding
181355	chr11	46119835	-1	PHF21A	protein_coding
181358	chr4	128061286	1	LARP1B	protein_coding
181359	chr4	128061292	1	LARP1B	protein_coding
181360	chr4	128061312	1	LARP1B	protein_coding
181361	chr4	128061335	1	LARP1B	protein_coding
181362	chr4	128061348	1	LARP1B	protein_coding
181363	chr4	128061861	1	LARP1B	protein_coding
181364	chr4	128062059	1	LARP1B	protein_coding
181365	chr4	128062111	1	LARP1B	protein_coding
181367	chr4	128077841	1	LARP1B	protein_coding
181372	chr7	50304068	1	IKZF1	protein_coding
181373	chr7	50304083	1	IKZF1	protein_coding
181375	chr7	50304251	1	IKZF1	protein_coding
181376	chr7	50304678	1	IKZF1	protein_coding
181377	chr7	50304716	1	IKZF1	protein_coding
181378	chr7	50304728	1	IKZF1	protein_coding
181379	chr7	50304782	1	IKZF1	protein_coding
181381	chr7	50308680	1	IKZF1	protein_coding
181382	chr7	50308721	1	IKZF1	protein_coding
181383	chr7	50308748	1	IKZF1	protein_coding
181387	chr7	50327649	1	IKZF1	protein_coding
181392	chr12	122226568	-1	DIABLO	protein_coding
181393	chr12	122226052	-1	DIABLO	protein_coding
181394	chr12	122227456	-1	DIABLO	protein_coding
181399	chr12	122226039	-1	DIABLO	protein_coding
181403	chr12	122218289	-1	DIABLO	protein_coding
181407	chr12	122226009	-1	DIABLO	protein_coding
181412	chr1	17011757	-1		protein_coding
181413	chr1	45521938	-1	PRDX1	protein_coding
181414	chr1	45523047	-1	PRDX1	protein_coding
181415	chr1	45542732	-1	PRDX1	protein_coding
181416	chr1	45521854	-1	PRDX1	protein_coding
181417	chr1	45521884	-1	PRDX1	protein_coding
181419	chr16	84819985	1	CRISPLD2	protein_coding
181420	chr16	84819991	1	CRISPLD2	protein_coding
181423	chr16	84820003	1	CRISPLD2	protein_coding
181424	chr16	84820005	1	CRISPLD2	protein_coding
