	Chromosome	Start	Strand	Gene	Transcript_type
113080	chr15	6579871	1	Fyb	protein_coding
113084	chr15	6643686	1	Fyb	protein_coding
113089	chr2	43748870	1	Arhgap15	protein_coding
113090	chr2	43748824	1	Arhgap15	protein_coding
113096	chr4	33310328	1	Rngtt	protein_coding
113097	chr4	33310311	1	Rngtt	protein_coding
113101	chr18	9450150	-1	Ccny	protein_coding
113102	chr18	9449970	-1	Ccny	protein_coding
113106	chr6	40436135	-1	Dennd11	protein_coding
113107	chr6	40436133	-1	Dennd11	protein_coding
113108	chr6	40431408	-1	Dennd11	protein_coding
113112	chr4	52936281	-1	Olfr271-ps1	protein_coding
113115	chr4	119538769	-1	Frg2f1	protein_coding
113120	chr11	88851503	-1	Akap1	protein_coding
113122	chr11	88864586	-1	Akap1	protein_coding
113123	chr11	88863717	-1	Akap1	protein_coding
113126	chr18	49832670	1	Dmxl1	protein_coding
113128	chr18	49922713	1	Dmxl1	protein_coding
113131	chr18	49832997	1	Dmxl1	protein_coding
113133	chr13	18717290	1	Vps41	protein_coding
113138	chr11	98348404	1	Ppp1r1b	protein_coding
113139	chr11	98349996	1	Ppp1r1b	protein_coding
113143	chr6	118011438	1	Rasgef1a	protein_coding
113144	chr6	118066419	1	Rasgef1a	protein_coding
113148	chr19	8405111	-1	Slc22a30	protein_coding
113149	chr19	8405060	-1	Slc22a30	protein_coding
113150	chr19	8405105	-1	Slc22a30	protein_coding
113151	chr7	99859116	1	Xrra1	protein_coding
113153	chr7	99863625	1	Xrra1	protein_coding
113158	chr7	103362631	-1	Olfr601	protein_coding
113159	chr7	103362655	-1	Olfr601	protein_coding
113160	chr7	103362629	-1	Olfr601	protein_coding
113161	chr7	103359213	-1	Olfr601	protein_coding
113163	chr10	34037597	1	Trappc3l	protein_coding
113164	chr10	34060022	1	Trappc3l	protein_coding
113165	chr16	91647506	1	Son	protein_coding
113166	chr16	91647879	1	Son	protein_coding
113168	chr16	91647880	1	Son	protein_coding
113169	chr16	91647885	1	Son	protein_coding
113183	chr4	136172394	1	E2f2	protein_coding
113185	chr3	53041528	1	Lhfp	protein_coding
113187	chr3	53041583	1	Lhfp	protein_coding
113190	chr18	69343356	1	Tcf4	protein_coding
113191	chr18	69344146	1	Tcf4	protein_coding
113192	chr18	69344489	1	Tcf4	protein_coding
113193	chr18	69344492	1	Tcf4	protein_coding
113194	chr18	69344529	1	Tcf4	protein_coding
113195	chr18	69345719	1	Tcf4	protein_coding
113196	chr18	69345721	1	Tcf4	protein_coding
113197	chr18	69345761	1	Tcf4	protein_coding
113198	chr18	69345763	1	Tcf4	protein_coding
113200	chr18	69345851	1	Tcf4	protein_coding
113201	chr18	69346173	1	Tcf4	protein_coding
113202	chr18	69346360	1	Tcf4	protein_coding
113203	chr18	69347299	1	Tcf4	protein_coding
113205	chr18	69348256	1	Tcf4	protein_coding
113206	chr18	69348267	1	Tcf4	protein_coding
113207	chr18	69348269	1	Tcf4	protein_coding
113208	chr18	69348523	1	Tcf4	protein_coding
113210	chr18	69348669	1	Tcf4	protein_coding
113211	chr18	69348944	1	Tcf4	protein_coding
113212	chr18	69415897	1	Tcf4	protein_coding
113213	chr18	69499389	1	Tcf4	protein_coding
113214	chr18	69500670	1	Tcf4	protein_coding
113215	chr18	69500697	1	Tcf4	protein_coding
113216	chr18	69500836	1	Tcf4	protein_coding
113217	chr18	69500958	1	Tcf4	protein_coding
113218	chr18	69519479	1	Tcf4	protein_coding
113219	chr18	69519718	1	Tcf4	protein_coding
113220	chr18	69519766	1	Tcf4	protein_coding
113221	chr18	69519776	1	Tcf4	protein_coding
113222	chr18	69519821	1	Tcf4	protein_coding
113223	chr18	69521160	1	Tcf4	protein_coding
113224	chr18	69521298	1	Tcf4	protein_coding
113225	chr18	69521501	1	Tcf4	protein_coding
113228	chr18	69521861	1	Tcf4	protein_coding
113229	chr18	69522001	1	Tcf4	protein_coding
113231	chr18	69522450	1	Tcf4	protein_coding
113234	chr18	69592988	1	Tcf4	protein_coding
113235	chr18	69593372	1	Tcf4	protein_coding
113236	chr18	69593413	1	Tcf4	protein_coding
113238	chr18	69593426	1	Tcf4	protein_coding
113241	chr18	69593583	1	Tcf4	protein_coding
113242	chr18	69594182	1	Tcf4	protein_coding
113243	chr18	69599536	1	Tcf4	protein_coding
113244	chr18	69612444	1	Tcf4	protein_coding
113251	chr10	34096519	-1	Calhm5	protein_coding
113262	chr10	34044310	-1	Calhm4	protein_coding
113263	chr10	34044297	-1	Calhm4	protein_coding
113269	chr7	29156234	-1	Fam98c	protein_coding
113270	chr7	29156183	-1	Fam98c	protein_coding
113273	chr7	29156160	-1	Fam98c	protein_coding
113274	chr7	29155719	-1	Fam98c	protein_coding
113275	chr7	29155603	-1	Fam98c	protein_coding
113281	chr11	69672317	-1	Eif4a1	protein_coding
113306	chr10	84534062	-1	Ckap4	protein_coding
113307	chr10	84534036	-1	Ckap4	protein_coding
113311	chr7	6222278	1	Zscan5b	protein_coding
113312	chr7	6222295	1	Zscan5b	protein_coding
113313	chr7	6230179	1	Zscan5b	protein_coding
113315	chr7	81859001	1	Tm6sf1	protein_coding
113319	chr7	81862687	1	Tm6sf1	protein_coding
113324	chr7	103386177	-1	Olfr603	protein_coding
113325	chr7	103384000	-1	Olfr603	protein_coding
113326	chrY	77692808	1	Gm21650	protein_coding
113327	chrY	77694232	1	Gm21650	protein_coding
113329	chr2	69822370	1	Klhl23	protein_coding
113332	chr7	103415072	1	Usp17lc	protein_coding
113333	chr7	103416696	1	Usp17lc	protein_coding
113336	chr3	90433303	-1	Ints3	protein_coding
113337	chr3	90433529	-1	Ints3	protein_coding
113339	chr3	90433613	-1	Ints3	protein_coding
113344	chr2	86508461	1	Olfr1076	protein_coding
113350	chr1	91322075	1	Espnl	protein_coding
113351	chr1	91322133	1	Espnl	protein_coding
113352	chr11	80810175	1	Tmem98	protein_coding
113355	chr11	45851964	1	Clint1	protein_coding
113360	chr7	127479199	1	Fbrs	protein_coding
113361	chr7	127479592	1	Fbrs	protein_coding
113364	chr7	127485641	1	Fbrs	protein_coding
113365	chr7	127485647	1	Fbrs	protein_coding
113368	chr7	127485221	1	Fbrs	protein_coding
113372	chr4	134315122	1	Trim63	protein_coding
113375	chr4	134315120	1	Trim63	protein_coding
113377	chr19	36554668	1	Hectd2	protein_coding
113379	chr19	36554669	1	Hectd2	protein_coding
113385	chr10	10558265	-1	Rab32	protein_coding
113387	chr2	90677215	1	Nup160	protein_coding
113394	chr10	18055861	1	Reps1	protein_coding
113396	chr10	18055940	1	Reps1	protein_coding
113398	chr10	18056004	1	Reps1	protein_coding
113400	chr10	18093171	1	Reps1	protein_coding
113401	chr10	18094531	1	Reps1	protein_coding
113402	chr10	18104212	1	Reps1	protein_coding
113406	chr7	24902912	1	Arhgef1	protein_coding
113407	chr7	24903037	1	Arhgef1	protein_coding
113408	chr7	24903051	1	Arhgef1	protein_coding
113409	chr7	24903056	1	Arhgef1	protein_coding
113411	chr7	24903071	1	Arhgef1	protein_coding
113413	chr7	24904356	1	Arhgef1	protein_coding
113415	chr7	24904405	1	Arhgef1	protein_coding
113416	chr7	24904407	1	Arhgef1	protein_coding
113417	chr7	24904440	1	Arhgef1	protein_coding
113418	chr7	24907647	1	Arhgef1	protein_coding
113420	chr7	24916831	1	Arhgef1	protein_coding
113425	chr8	95888547	-1	Got2	protein_coding
113429	chr10	128007508	-1	Hsd17b6	protein_coding
113430	chr10	128007611	-1	Hsd17b6	protein_coding
113431	chr10	128007594	-1	Hsd17b6	protein_coding
113432	chr10	128007579	-1	Hsd17b6	protein_coding
113433	chr10	128000678	-1	Hsd17b6	protein_coding
113437	chr11	26210572	-1	5730522E02Rik	protein_coding
113441	chr11	25769141	-1	5730522E02Rik	protein_coding
113442	chr2	22622205	1	Gad2	protein_coding
113444	chr8	84147865	-1	Cc2d1a	protein_coding
113445	chr8	84147936	-1	Cc2d1a	protein_coding
113450	chr2	150181755	1	Gm14139	protein_coding
113451	chr2	150190393	1	Gm14139	protein_coding
113453	chrY	89745532	-1	Gm21996	protein_coding
113458	chr7	67647410	1	Ttc23	protein_coding
113459	chr7	67647425	1	Ttc23	protein_coding
113465	chr7	67655447	1	Ttc23	protein_coding
113473	chr2	150218073	1	Zfp937	protein_coding
113475	chrY	897788	1	Kdm5d	protein_coding
113476	chrY	897790	1	Kdm5d	protein_coding
113485	chr2	86542480	-1	Olfr1079	protein_coding
113486	chr2	86538913	-1	Olfr1079	protein_coding
113495	chr9	39711353	1	Olfr965	protein_coding
113496	chr9	39711375	1	Olfr965	protein_coding
113497	chr9	39719229	1	Olfr965	protein_coding
113498	chr17	28142141	1	Scube3	protein_coding
113499	chr17	28142318	1	Scube3	protein_coding
113500	chr17	28142526	1	Scube3	protein_coding
113504	chr7	19921160	-1	Pvr	protein_coding
113509	chr5	130369455	1	Caln1	protein_coding
113510	chr5	130384697	1	Caln1	protein_coding
113511	chr5	130447449	1	Caln1	protein_coding
113512	chr5	130448012	1	Caln1	protein_coding
113513	chr5	130448801	1	Caln1	protein_coding
113514	chr16	87440573	-1	Rwdd2b	protein_coding
113521	chr2	150257517	1	Gm14124	protein_coding
113522	chr6	132364134	-1	Gm8882	protein_coding
113525	chr11	6520958	-1	Myo1g	protein_coding
113531	chr11	6519504	-1	Myo1g	protein_coding
113537	chr3	95160501	1	Sema6c	protein_coding
113538	chr3	95160505	1	Sema6c	protein_coding
113541	chr3	95164306	1	Sema6c	protein_coding
113545	chr3	95164374	1	Sema6c	protein_coding
113547	chr11	4849536	-1	Nf2	protein_coding
113548	chr11	4848985	-1	Nf2	protein_coding
113550	chr11	4849365	-1	Nf2	protein_coding
113551	chr11	4820396	-1	Nf2	protein_coding
113554	chr11	4849194	-1	Nf2	protein_coding
113556	chr11	4818547	-1	Nf2	protein_coding
113559	chr11	4849125	-1	Nf2	protein_coding
113562	chr2	150362765	-1	3300002I08Rik	protein_coding
113569	chr2	150311431	1	Gm10130	protein_coding
113570	chr2	150323702	1	Gm10130	protein_coding
113571	chr7	29134851	1	Rasgrp4	protein_coding
113573	chr7	29134933	1	Rasgrp4	protein_coding
113575	chr7	29135006	1	Rasgrp4	protein_coding
113577	chr7	29150196	1	Rasgrp4	protein_coding
113579	chr6	132569809	1	Prh1	protein_coding
113580	chr6	132569842	1	Prh1	protein_coding
113581	chr9	39730978	1	Olfr150	protein_coding
113582	chr9	39736817	1	Olfr150	protein_coding
113583	chr1	130826684	1	Pigr	protein_coding
113584	chr1	130826888	1	Pigr	protein_coding
113585	chr1	130829010	1	Pigr	protein_coding
113587	chr7	101838229	-1	Inppl1	protein_coding
113588	chr7	101837803	-1	Inppl1	protein_coding
113589	chr7	101829266	-1	Inppl1	protein_coding
113591	chr7	101837784	-1	Inppl1	protein_coding
113592	chr7	101830150	-1	Inppl1	protein_coding
113599	chr7	81934473	-1	Hdgfl3	protein_coding
113600	chr7	81934459	-1	Hdgfl3	protein_coding
113602	chr1	165763746	1	Creg1	protein_coding
113604	chr1	165769476	1	Creg1	protein_coding
113605	chr9	37208223	1	Tmem218	protein_coding
113607	chr3	14886273	1	Car2	protein_coding
113608	chr3	14886428	1	Car2	protein_coding
113610	chr15	3268547	1	Selenop	protein_coding
113611	chr15	3270811	1	Selenop	protein_coding
113612	chr15	3270921	1	Selenop	protein_coding
113613	chr15	3270998	1	Selenop	protein_coding
113615	chr15	3272085	1	Selenop	protein_coding
113616	chr15	3270767	1	Selenop	protein_coding
113619	chr1	60098264	1	Carf	protein_coding
113621	chr1	60105344	1	Carf	protein_coding
113622	chr1	60108102	1	Carf	protein_coding
113626	chr1	60108081	1	Carf	protein_coding
113627	chr10	116950380	-1	Rab3ip	protein_coding
113628	chr10	116950431	-1	Rab3ip	protein_coding
113630	chr10	116950769	-1	Rab3ip	protein_coding
113631	chr10	116950453	-1	Rab3ip	protein_coding
113633	chr1	43934007	1	Tpp2	protein_coding
113636	chr1	43934015	1	Tpp2	protein_coding
113639	chr1	43971370	1	Tpp2	protein_coding
113640	chr1	43983285	1	Tpp2	protein_coding
113645	chr18	36695925	-1	E230025N22Rik	protein_coding
113647	chr8	78436645	-1	Pou4f2	protein_coding
113651	chr3	99141068	1	Wars2	protein_coding
113654	chr3	99141096	1	Wars2	protein_coding
113656	chr12	72085439	-1	L3hypdh	protein_coding
113660	chr12	17544794	1	Odc1	protein_coding
113668	chr8	78508898	-1	Rbmxl1	protein_coding
113669	chr8	78508879	-1	Rbmxl1	protein_coding
113671	chr4	138304730	1	Ddost	protein_coding
113673	chr5	30913402	1	Emilin1	protein_coding
113676	chr15	36174010	1	Polr2k	protein_coding
113677	chr15	36174033	1	Polr2k	protein_coding
113678	chr17	40811126	1	Rhag	protein_coding
113679	chr17	40811149	1	Rhag	protein_coding
113681	chr2	36049406	-1	Ndufa8	protein_coding
113683	chr4	88603376	-1	Ifna12	protein_coding
113684	chr15	3301196	-1	Ccdc152	protein_coding
113685	chr15	3303526	-1	Ccdc152	protein_coding
113686	chr2	72476159	1	Cdca7	protein_coding
113687	chr2	72476253	1	Cdca7	protein_coding
113692	chr5	130384631	-1	A330070K13Rik	protein_coding
113694	chr11	59306928	1	Wnt9a	protein_coding
113695	chr11	59306930	1	Wnt9a	protein_coding
113697	chr15	58135082	-1	Atad2	protein_coding
113698	chr15	58119315	-1	Atad2	protein_coding
113704	chr4	144106474	1	Gm13102	protein_coding
113705	chr4	144106531	1	Gm13102	protein_coding
113706	chr5	137485816	-1	Epo	protein_coding
113707	chr5	137533242	-1	Epo	protein_coding
113709	chr2	36049458	1	Morn5	protein_coding
113710	chr11	59375657	-1	Prss38	protein_coding
113712	chr6	132595913	1	Prp2	protein_coding
113713	chr6	132595946	1	Prp2	protein_coding
113716	chr5	33629925	1	Gm9903	protein_coding
113718	chr6	132627511	-1	A630073D07Rik	protein_coding
113723	chr9	39746249	1	Olfr967	protein_coding
113724	chr9	39750388	1	Olfr967	protein_coding
113728	chr7	27119909	1	Cyp2f2	protein_coding
113730	chr7	27121892	1	Cyp2f2	protein_coding
113732	chr16	91931687	-1	Atp5o	protein_coding
113735	chr16	91931274	-1	Atp5o	protein_coding
113736	chr16	91931418	-1	Atp5o	protein_coding
113740	chr14	20348162	1	Fam149b	protein_coding
113742	chr14	20348190	1	Fam149b	protein_coding
113743	chr14	20348222	1	Fam149b	protein_coding
113745	chr14	20348260	1	Fam149b	protein_coding
113746	chr14	20348262	1	Fam149b	protein_coding
113747	chr14	20348265	1	Fam149b	protein_coding
113755	chr4	149426749	-1	Ube4b	protein_coding
113757	chr4	149425985	-1	Ube4b	protein_coding
113767	chr19	40588369	-1	Aldh18a1	protein_coding
113768	chr19	40588463	-1	Aldh18a1	protein_coding
113770	chr19	40554741	-1	Aldh18a1	protein_coding
113772	chr19	40588384	-1	Aldh18a1	protein_coding
113773	chr19	40588410	-1	Aldh18a1	protein_coding
113774	chr19	40588382	-1	Aldh18a1	protein_coding
113775	chr9	39783253	-1	Olfr968	protein_coding
113776	chr9	39772798	-1	Olfr968	protein_coding
113777	chr18	36726798	-1	Cd14	protein_coding
113779	chr11	80858365	1	Spaca3	protein_coding
113780	chr11	80858372	1	Spaca3	protein_coding
113782	chr7	16119895	1	Kptn	protein_coding
113790	chr2	150451486	-1	Zfp442	protein_coding
113791	chr2	150411337	-1	Zfp442	protein_coding
113797	chr5	137518548	1	Gigyf1	protein_coding
113798	chr5	137518878	1	Gigyf1	protein_coding
113799	chr6	91156665	1	Hdac11	protein_coding
113801	chr6	91156826	1	Hdac11	protein_coding
113803	chr6	91157397	1	Hdac11	protein_coding
113807	chr13	24831517	-1	Acot13	protein_coding
113813	chr3	103860277	1	Ptpn22	protein_coding
113827	chrY	53418291	-1	Gm20747	protein_coding
113828	chrY	53416775	-1	Gm20747	protein_coding
113830	chr2	25234364	-1	Slc34a3	protein_coding
113840	chr4	52964547	1	Olfr270	protein_coding
113841	chr4	52964564	1	Olfr270	protein_coding
113842	chr4	52968055	1	Olfr270	protein_coding
113843	chr4	52970629	1	Olfr270	protein_coding
113849	chr10	81482709	-1	Celf5	protein_coding
113850	chr10	81473127	-1	Celf5	protein_coding
113851	chr10	81474844	-1	Celf5	protein_coding
113852	chr10	81482684	-1	Celf5	protein_coding
113853	chr10	81482704	-1	Celf5	protein_coding
113857	chr10	81473002	-1	Celf5	protein_coding
113858	chr12	8301954	-1	Gdf7	protein_coding
113859	chr12	76962185	-1	Max	protein_coding
113860	chr12	76962201	-1	Max	protein_coding
113861	chr12	76962025	-1	Max	protein_coding
113866	chr6	48086593	-1	Zfp746	protein_coding
113867	chr6	48067360	-1	Zfp746	protein_coding
113874	chr16	91926982	-1	Atp5o	protein_coding
113879	chr16	91681310	-1	Donson	protein_coding
113880	chr16	91684435	-1	Donson	protein_coding
113882	chr16	91688765	-1	Donson	protein_coding
113884	chr16	91688770	-1	Donson	protein_coding
113887	chr16	91688703	-1	Donson	protein_coding
113890	chr7	103445439	-1	Olfr605	protein_coding
113891	chr7	103443150	-1	Olfr605	protein_coding
113892	chr19	4943127	-1	Peli3	protein_coding
113893	chr19	4943092	-1	Peli3	protein_coding
113896	chr19	4943073	-1	Peli3	protein_coding
113897	chr19	4943067	-1	Peli3	protein_coding
113901	chr5	115484297	-1	Sirt4	protein_coding
113902	chr5	115484725	-1	Sirt4	protein_coding
113907	chr2	91179315	-1	Madd	protein_coding
113908	chr2	91179317	-1	Madd	protein_coding
113909	chr2	91179326	-1	Madd	protein_coding
113910	chr2	91182848	-1	Madd	protein_coding
113911	chr2	91182888	-1	Madd	protein_coding
113912	chr2	91182889	-1	Madd	protein_coding
113913	chr2	91183818	-1	Madd	protein_coding
113921	chr2	91183047	-1	Madd	protein_coding
113922	chr2	91175729	-1	Madd	protein_coding
113925	chr2	91179321	-1	Madd	protein_coding
113926	chr1	162295636	-1	Dnm3	protein_coding
113928	chr1	162478034	-1	Dnm3	protein_coding
113930	chr1	162295580	-1	Dnm3	protein_coding
113940	chr11	86683985	1	Ptrh2	protein_coding
113945	chr10	74967177	1	Gnaz	protein_coding
113947	chr10	74990841	1	Gnaz	protein_coding
113948	chr6	85587531	1	Alms1	protein_coding
113949	chr6	85587646	1	Alms1	protein_coding
113953	chr8	105855132	1	Thap11	protein_coding
113954	chr5	137533510	-1	Gnb2	protein_coding
113956	chr5	137533231	-1	Gnb2	protein_coding
113957	chr5	137533301	-1	Gnb2	protein_coding
113958	chr5	137531758	-1	Gnb2	protein_coding
113959	chr5	137533297	-1	Gnb2	protein_coding
113960	chr5	137531297	-1	Gnb2	protein_coding
113961	chr5	137533184	-1	Gnb2	protein_coding
113962	chr5	137533204	-1	Gnb2	protein_coding
113967	chr5	137531038	-1	Gnb2	protein_coding
113968	chr5	137531952	-1	Gnb2	protein_coding
113969	chr4	40854005	-1	B4galt1	protein_coding
113972	chr8	105860580	1	Nutf2	protein_coding
113974	chr8	105860645	1	Nutf2	protein_coding
113975	chr8	105860665	1	Nutf2	protein_coding
113977	chr8	105860983	1	Nutf2	protein_coding
113978	chr10	75032565	-1	Rsph14	protein_coding
113980	chr10	75032553	-1	Rsph14	protein_coding
113981	chr10	75032528	-1	Rsph14	protein_coding
113982	chr10	75032562	-1	Rsph14	protein_coding
113983	chr10	75032586	-1	Rsph14	protein_coding
113984	chr7	103449046	1	Olfr606	protein_coding
113985	chr7	103449057	1	Olfr606	protein_coding
113986	chr7	103451339	1	Olfr606	protein_coding
113988	chr16	19884264	-1	A930003A15Rik	protein_coding
113989	chr16	19884274	-1	A930003A15Rik	protein_coding
113993	chr4	108833564	-1	Btf3l4	protein_coding
113995	chr4	108831931	-1	Btf3l4	protein_coding
113996	chr4	108833554	-1	Btf3l4	protein_coding
113997	chr4	108833614	-1	Btf3l4	protein_coding
114000	chr19	13583511	1	Olfr1484	protein_coding
114001	chr19	13585306	1	Olfr1484	protein_coding
114005	chr8	65618009	1	Marchf1	protein_coding
114006	chr8	65618025	1	Marchf1	protein_coding
114008	chr8	65618086	1	Marchf1	protein_coding
114009	chr8	65618525	1	Marchf1	protein_coding
114010	chr8	66386294	1	Marchf1	protein_coding
114011	chr8	66386301	1	Marchf1	protein_coding
114012	chr8	65967157	1	Marchf1	protein_coding
114013	chr8	66121742	1	Marchf1	protein_coding
114015	chr3	84155786	-1	Mnd1	protein_coding
114017	chr18	10725548	1	Mib1	protein_coding
114020	chr18	10760809	1	Mib1	protein_coding
114021	chr18	10798365	1	Mib1	protein_coding
114022	chr18	10725655	1	Mib1	protein_coding
114023	chr6	125320659	1	Scnn1a	protein_coding
114024	chr6	125320674	1	Scnn1a	protein_coding
114025	chr6	125321205	1	Scnn1a	protein_coding
114027	chr6	125321340	1	Scnn1a	protein_coding
114028	chr6	125321411	1	Scnn1a	protein_coding
114029	chr6	125321521	1	Scnn1a	protein_coding
114032	chr5	110839979	1	Chek2	protein_coding
114034	chr5	110840000	1	Chek2	protein_coding
114035	chr5	110840229	1	Chek2	protein_coding
114039	chr6	145121739	1	Lrmp	protein_coding
114042	chr6	145137497	1	Lrmp	protein_coding
114044	chr6	145145474	1	Lrmp	protein_coding
114045	chr6	145145477	1	Lrmp	protein_coding
114048	chr7	27166802	-1	Egln2	protein_coding
114050	chr7	27166413	-1	Egln2	protein_coding
114054	chr10	29211606	1	9330159F19Rik	protein_coding
114056	chr10	29211705	1	9330159F19Rik	protein_coding
114058	chr10	128015172	1	Prim1	protein_coding
114062	chr10	128015168	1	Prim1	protein_coding
114065	chr9	39790945	1	Olfr969	protein_coding
114066	chr9	39795377	1	Olfr969	protein_coding
114067	chr7	14659496	1	Obox7	protein_coding
114068	chr7	14659733	1	Obox7	protein_coding
114069	chr7	14659745	1	Obox7	protein_coding
114078	chr8	40926233	1	Pdgfrl	protein_coding
114079	chr1	16665207	1	Tmem70	protein_coding
114081	chr1	16665210	1	Tmem70	protein_coding
114083	chr10	3740364	1	Plekhg1	protein_coding
114086	chr10	3834879	1	Plekhg1	protein_coding
114088	chr10	3872667	1	Plekhg1	protein_coding
114090	chr10	3903586	1	Plekhg1	protein_coding
114092	chr10	20725078	-1	Pde7b	protein_coding
114094	chr10	20548328	-1	Pde7b	protein_coding
114095	chr10	20724696	-1	Pde7b	protein_coding
114096	chr10	20548470	-1	Pde7b	protein_coding
